fecha,mp25_ugm3,mp10_ugm3,so2_ppb,cov_ppb,temperatura_c,humedad_pct
2026-05-29 10:59:38,0,0,,,20.097,30.135
2026-05-29 10:59:55,0,0,,,20.607,28.289
2026-05-29 11:04:38,0,0,,,20.949,27.783
2026-05-29 11:04:56,0,0,,,20.674,29.395
2026-05-29 11:09:55,8,8,,,21.368,27.656
2026-05-29 11:12:14,5,5,,,20.909,30.46
2026-05-29 11:17:14,3,4,,,22.105,26.898
2026-05-29 11:28:48,6,6,,,21.63,25.975
2026-05-29 11:33:48,4,4,,,23.526,21.352
2026-05-29 11:38:48,4,4,,,24.383,21.094
2026-05-29 11:43:48,6,6,,,25.083,20.732
2026-05-29 11:48:48,5,5,,,25.75,20.984
2026-05-29 11:53:48,5,5,,,26.941,20.556
2026-05-29 11:58:48,2,2,,,28.383,19.816
2026-05-29 12:03:48,2,2,,,29.759,19.296
2026-05-29 12:08:48,4,4,,,30.923,18.903
2026-05-29 12:13:48,4,4,,,31.687,17.976
2026-05-29 12:18:48,4,4,,,31.841,17.827
2026-05-29 12:23:48,13,14,,,31.729,17.966
2026-05-29 12:28:48,7,8,,,31.711,18.298
2026-05-29 12:33:48,14,16,,,31.721,18.495
2026-05-29 12:38:48,13,13,,,32.09,18.8
2026-05-29 12:43:48,11,12,,,32.869,18.201
2026-05-29 12:48:48,10,12,,,33.82,17.96
2026-05-29 12:53:48,19,19,,,34.896,17.672
2026-05-29 12:58:48,25,27,,,35.884,17.573
2026-05-29 13:03:48,28,32,,,36.68,17.249
2026-05-29 13:08:48,29,33,,,36.824,16.932
2026-05-29 13:13:48,29,32,,,36.413,16.986
2026-05-29 13:18:48,30,33,,,35.647,17.497
2026-05-29 13:23:48,32,35,,,34.728,18.191
2026-05-29 13:28:48,32,35,,,33.756,18.83
2026-05-29 13:33:48,32,35,,,32.891,19.542
2026-05-29 13:38:48,34,38,,,32.047,20.23
2026-05-29 13:43:48,41,49,,,31.201,20.806
2026-05-29 13:48:49,42,50,,,30.426,21.634
2026-05-29 13:53:48,44,54,,,29.732,22.277
2026-05-29 13:58:48,40,49,,,29.15,22.679
2026-05-29 14:03:48,41,49,,,28.669,23.316
2026-05-29 14:08:49,43,52,,,28.212,23.883
2026-05-29 14:12:21,55,68,,,27.937,23.938
2026-05-29 14:13:48,55,68,,,27.849,24.19
2026-05-29 14:18:49,47,57,,,27.523,24.543
2026-05-29 14:23:48,43,53,,,27.246,25.001
2026-05-29 14:28:49,41,49,,,27.013,25.363
2026-05-29 14:33:48,41,49,,,26.821,25.477
2026-05-29 14:38:48,40,48,,,26.608,25.655
2026-05-29 14:43:48,38,45,,,26.442,26.044
2026-05-29 14:48:48,40,49,,,26.282,26.303
2026-05-29 14:53:48,40,47,,,26.087,25.992
2026-05-29 14:58:48,39,47,,,25.943,26.223
2026-05-29 15:03:48,39,47,,,25.804,26.427
2026-05-29 15:08:49,39,47,,,25.681,26.748
2026-05-29 15:13:48,38,46,,,25.595,26.536
2026-05-29 15:18:48,40,48,,,25.523,26.08
2026-05-29 15:23:48,38,46,,,25.513,26.212
2026-05-29 15:28:48,42,50,,,25.481,26.641
2026-05-29 15:30:54,35,49,,,24.728,30.217
2026-05-29 15:32:16,36,40,,,24.573,30.599
