fecha,mp25_ugm3,mp10_ugm3,so2_ppb,cov_ppb,temperatura_c,humedad_pct
2026-07-03 15:51:46,56,67,0,0,18.783,31.297
2026-07-03 15:55:33,50,63,0,0,17.48,33.963
2026-07-03 15:59:46,60,71,0,0,16.952,34.862
2026-07-03 16:04:49,65,75,0,0,16.479,35.426
2026-07-03 16:09:47,61,74,0,0,16.076,36.052
2026-07-03 16:14:46,59,73,0,0,15.905,36.115
2026-07-03 16:19:46,65,75,0,0,15.582,37.585
2026-07-03 16:24:47,64,75,0,0,15.376,38.188
2026-07-03 16:29:47,68,75,0,0,15.122,38.499
2026-07-03 16:34:46,69,78,0,0,14.954,39.138
2026-07-03 16:39:46,72,79,0,0,14.741,39.655
2026-07-03 16:44:46,74,80,0,0,14.599,40.052
2026-07-03 16:49:46,70,78,0,0,14.415,40.206
2026-07-03 16:54:46,72,77,0,0,14.284,40.551
2026-07-03 16:59:47,73,80,0,0,14.191,41.005
2026-07-03 17:04:47,74,80,0,0,14.191,40.893
2026-07-03 17:09:47,70,77,0,0,13.937,41.467
2026-07-03 17:14:47,73,80,0,0,13.721,42.262
2026-07-03 17:19:47,73,78,0,0,13.723,42.28
2026-07-03 17:24:47,80,85,0,0,13.678,42.31
2026-07-03 17:29:47,83,91,0,0,13.544,42.947
2026-07-03 17:34:47,73,78,0,0,13.408,43.197
2026-07-03 17:39:47,72,77,0,0,13.293,43.313
2026-07-03 17:44:47,73,79,0,0,13.093,43.351
2026-07-03 17:49:47,75,82,0,0,12.933,44.223
2026-07-03 17:54:47,70,78,0,0,12.877,44.162
2026-07-03 17:59:47,73,78,0,0,12.743,44.208
2026-07-03 18:04:47,73,81,0,0,12.57,44.271
2026-07-03 18:09:47,72,78,0,0,12.407,44.668
2026-07-03 18:14:47,74,83,0,0,12.247,45.169
2026-07-03 18:19:47,73,80,0,0,12.044,45.583
2026-07-03 18:24:47,70,77,0,0,11.987,45.326
2026-07-03 18:29:47,67,75,0,0,11.921,45.085
2026-07-03 18:34:47,57,69,0,0,11.939,43.056
2026-07-03 18:39:47,56,68,0,0,11.873,43.5
2026-07-03 18:44:47,53,68,0,0,11.83,43.804
2026-07-03 18:49:47,55,68,0,0,11.68,44.343
2026-07-03 18:54:47,46,60,0,0,11.592,43.006
2026-07-03 18:59:47,50,63,0,0,11.611,43.325
2026-07-03 19:04:47,56,70,0,0,11.472,45.127
2026-07-03 19:09:47,57,72,0,0,11.416,45.778
2026-07-03 19:14:47,63,75,0,0,11.467,45.841
2026-07-03 19:19:47,59,72,0,0,11.379,45.648
2026-07-03 19:24:47,54,68,0,0,11.285,45.472
2026-07-03 19:29:47,57,71,0,0,11.264,46.026
2026-07-03 19:34:47,58,73,0,0,11.117,46.35
2026-07-03 19:39:47,60,73,0,0,11.034,46.903
2026-07-03 19:44:47,66,78,0,0,10.898,47.656
2026-07-03 19:49:47,68,80,0,0,10.895,48
2026-07-03 19:54:47,67,77,0,0,10.826,48.141
2026-07-03 19:59:47,77,85,0,0,10.716,48.282
2026-07-03 20:04:47,76,81,0,0,10.623,48.652
2026-07-03 20:09:47,74,81,0,0,10.417,48.971
2026-07-03 20:14:47,78,85,0,0,10.441,49.083
2026-07-03 20:19:47,71,81,0,0,10.425,48.995
2026-07-03 20:24:47,70,80,0,0,10.198,49.095
2026-07-03 20:29:47,66,77,0,0,10.308,49.236
2026-07-03 20:34:47,67,76,0,0,10.343,49.123
2026-07-03 20:39:47,69,79,0,0,10.206,49.037
2026-07-03 20:44:47,64,75,0,0,10.089,49.703
2026-07-03 20:49:47,61,76,0,0,10.07,48.797
2026-07-03 20:54:47,57,72,0,0,10.062,48.311
2026-07-03 20:59:47,55,70,0,0,9.963,48.034
2026-07-03 21:04:47,58,70,0,0,9.971,48.12
2026-07-03 21:09:47,53,68,0,0,9.87,47.573
2026-07-03 21:14:47,54,69,0,0,9.873,47.981
2026-07-03 21:19:47,53,69,0,0,9.683,49.327
2026-07-03 21:24:47,53,67,0,0,9.616,49.64
2026-07-03 21:29:47,53,66,0,0,9.533,49.751
2026-07-03 21:34:47,53,68,0,0,9.496,49.901
2026-07-03 21:39:47,53,68,0,0,9.376,51.404
2026-07-03 21:44:47,56,72,0,0,9.341,51.593
2026-07-03 21:49:47,55,72,0,0,9.205,52.572
2026-07-03 21:54:47,56,72,0,0,9.176,52.915
2026-07-03 21:59:47,54,70,0,0,9.069,53.598
2026-07-03 22:04:47,56,73,0,0,9.039,53.522
2026-07-03 22:09:47,55,70,0,0,8.999,53.615
2026-07-03 22:14:47,53,68,0,0,8.874,53.779
2026-07-03 22:19:47,54,69,0,0,8.828,54.267
2026-07-03 22:24:47,54,67,0,0,8.807,55.128
2026-07-03 22:29:47,55,71,0,0,8.73,55.402
2026-07-03 22:34:47,55,71,0,0,8.583,55.37
2026-07-03 22:39:47,54,68,0,0,8.612,54.702
2026-07-03 22:44:47,54,68,0,0,8.391,55.992
2026-07-03 22:49:47,54,68,0,0,8.439,55.299
2026-07-03 22:54:47,53,67,0,0,8.383,55.87
2026-07-03 22:59:47,55,70,0,0,8.188,56.722
2026-07-03 23:04:47,53,67,0,0,8.206,56.097
2026-07-03 23:09:47,53,67,0,0,7.995,56.522
2026-07-03 23:14:47,54,67,0,0,7.985,57.022
2026-07-03 23:19:47,55,69,0,0,7.929,57.037
2026-07-03 23:24:47,54,68,0,0,8.011,56.823
2026-07-03 23:29:47,54,66,0,0,7.961,57.378
2026-07-03 23:34:47,55,73,0,0,7.835,57.527
2026-07-03 23:39:47,54,67,0,0,7.792,56.833
2026-07-03 23:44:47,53,64,0,0,7.715,57.369
2026-07-03 23:49:48,54,66,0,0,7.707,58.017
2026-07-03 23:54:47,51,67,0,0,7.656,57.592
2026-07-03 23:59:47,52,66,0,0,7.67,57.725
2026-07-04 00:04:48,52,65,0,0,7.568,58.397
2026-07-04 00:09:48,52,67,0,0,7.581,58.117
2026-07-04 00:14:48,54,66,0,0,7.499,57.535
2026-07-04 00:19:48,54,68,0,0,7.496,57.567
2026-07-04 00:24:48,55,71,0,0,7.552,56.837
2026-07-04 00:29:48,55,69,0,0,7.477,56.673
2026-07-04 00:34:48,54,66,0,0,7.389,56.734
2026-07-04 00:39:48,53,68,0,0,7.344,57.031
2026-07-04 00:44:49,55,68,0,0,7.288,57.344
2026-07-04 00:49:48,55,70,0,0,7.338,57.207
2026-07-04 00:54:48,53,68,0,0,7.237,57.197
2026-07-04 00:59:48,53,68,0,0,7.405,56.634
2026-07-04 01:04:48,53,68,0,0,7.387,56.167
2026-07-04 01:09:48,51,66,0,0,7.261,55.501
2026-07-04 01:14:48,51,66,0,0,7.242,55.284
2026-07-04 01:19:48,47,61,0,0,7.29,53.937
2026-07-04 01:24:48,45,59,0,0,7.266,53.335
2026-07-04 01:29:48,43,55,0,0,7.274,52.845
2026-07-04 01:34:48,46,57,0,0,7.309,52.757
2026-07-04 01:39:48,45,58,0,0,7.264,53.497
2026-07-04 01:44:48,43,54,0,0,7.37,52.961
2026-07-04 01:49:48,43,52,0,0,7.395,52.511
2026-07-04 01:54:48,45,53,0,0,7.296,52.986
2026-07-04 01:59:48,44,54,0,0,7.282,52.301
2026-07-04 02:04:48,44,55,0,0,7.354,51.872
2026-07-04 02:09:48,46,58,0,0,7.312,52.028
2026-07-04 02:14:48,44,54,0,0,7.282,52.249
2026-07-04 02:19:48,44,54,0,0,7.189,53.115
2026-07-04 02:24:48,46,58,0,0,7.165,52.711
2026-07-04 02:29:48,46,57,0,0,7.184,52.417
2026-07-04 02:34:48,45,55,0,0,7.098,53.405
2026-07-04 02:39:48,46,59,0,0,7.047,53.995
2026-07-04 02:44:48,46,58,0,0,6.975,54.441
2026-07-04 02:49:48,46,58,0,0,6.93,54.601
2026-07-04 02:54:48,44,55,0,0,6.922,53.152
2026-07-04 02:59:48,39,50,0,0,6.836,52.927
2026-07-04 03:04:48,40,52,0,0,6.786,52.6
2026-07-04 03:09:48,44,55,0,0,6.794,52.459
2026-07-04 03:14:48,40,50,0,0,6.791,52
2026-07-04 03:19:48,40,52,0,0,6.754,52.196
2026-07-04 03:24:48,40,51,0,0,6.724,53.754
2026-07-04 03:29:48,44,54,0,0,6.695,53.718
2026-07-04 03:34:48,45,57,0,0,6.607,53.884
2026-07-04 03:39:48,39,46,0,0,6.636,49.755
2026-07-04 03:44:48,39,46,0,0,6.607,49.053
2026-07-04 03:49:48,41,52,0,0,6.692,50.235
2026-07-04 03:54:48,42,53,0,0,6.631,51.828
2026-07-04 03:59:48,40,52,0,0,6.5,52.871
2026-07-04 04:04:48,41,55,0,0,6.439,53.823
2026-07-04 04:09:48,44,54,0,0,6.404,55.294
2026-07-04 04:14:48,41,50,0,0,6.385,55.219
2026-07-04 04:19:48,43,52,0,0,6.265,55.28
2026-07-04 04:24:48,41,53,0,0,6.393,55.385
2026-07-04 04:29:48,45,55,0,0,6.337,55.625
2026-07-04 04:34:48,46,56,0,0,6.345,56.381
2026-07-04 04:39:48,46,58,0,0,6.262,56.84
2026-07-04 04:44:48,46,57,0,0,6.257,57.193
2026-07-04 04:49:48,47,59,0,0,6.254,58.149
2026-07-04 04:54:48,48,60,0,0,6.204,59.242
2026-07-04 04:59:48,48,60,0,0,6.209,59.555
2026-07-04 05:04:48,49,61,0,0,6.225,59.043
2026-07-04 05:09:48,48,62,0,0,6.212,58.12
2026-07-04 05:14:49,50,62,0,0,6.294,58.038
2026-07-04 05:19:48,48,59,0,0,6.284,56.772
2026-07-04 05:24:49,45,56,0,0,6.372,54.283
2026-07-04 05:29:48,45,56,0,0,6.503,53.907
2026-07-04 05:34:49,42,55,0,0,6.671,52.61
2026-07-04 05:39:48,44,57,0,0,6.636,52.162
2026-07-04 05:44:49,44,54,0,0,6.62,52.801
2026-07-04 05:49:48,42,53,0,0,6.674,52.425
2026-07-04 05:54:49,44,56,0,0,6.591,53.182
2026-07-04 05:59:48,42,55,0,0,6.535,53.476
2026-07-04 06:04:49,43,53,0,0,6.495,53.306
2026-07-04 06:09:49,44,54,0,0,6.415,53.443
2026-07-04 06:14:49,45,56,0,0,6.356,53.237
2026-07-04 06:19:49,42,54,0,0,6.366,53.31
2026-07-04 06:24:48,39,48,0,0,6.313,52.297
2026-07-04 06:29:49,39,47,0,0,6.238,53.079
2026-07-04 06:34:49,40,48,0,0,6.212,52.793
2026-07-04 06:39:49,39,50,0,0,6.22,53.306
2026-07-04 06:44:49,40,52,0,0,6.212,53.688
2026-07-04 06:49:49,42,53,0,0,6.155,53.911
2026-07-04 06:54:49,43,52,0,0,6.158,54.178
2026-07-04 06:59:49,43,53,0,0,6.233,54.119
2026-07-04 07:04:49,41,53,0,0,6.348,53.44
2026-07-04 07:09:49,41,50,0,0,6.292,54.054
2026-07-04 07:14:49,36,38,0,0,6.249,51.238
2026-07-04 07:19:49,37,42,0,0,6.313,51.853
2026-07-04 07:24:49,33,40,0,0,6.284,51.141
2026-07-04 07:29:49,33,39,0,0,6.297,50.451
2026-07-04 07:34:49,30,33,0,0,6.388,48.393
2026-07-04 07:39:49,31,37,0,0,6.377,50.332
2026-07-04 07:44:49,35,42,0,0,6.431,51.98
2026-07-04 07:49:49,37,43,0,0,6.476,52.196
2026-07-04 07:54:49,32,38,0,0,6.404,49.407
